TimestampSecond,Temp_15s_Moving_Average,Temp_60s_Moving_Average,Humidity_15s_Moving_Average,Humidity_60s_Moving_Average
2022-10-03T13:25:42.000+0000,29.47516655921936,29.449332846969856,68.85941076278687,69.98186542948739
2022-10-03T13:25:58.000+0000,29.31311273574829,29.44749206793113,68.3856749534607,69.81586969094198
2022-10-03T13:26:00.000+0000,29.50031614303589,29.48592842602339,68.44243240356445,69.80494002045178
2022-10-03T13:27:57.000+0000,29.301912307739258,29.458619696195008,68.20185089111328,69.8727991072858
2022-10-03T13:27:58.000+0000,29.026870131492615,29.380414149800284,67.94449615478516,70.04668501556897
2022-10-03T13:28:00.000+0000,28.813885927200317,29.379318893932904,67.37457132339478,70.05494077088403
2022-10-03T13:28:02.000+0000,28.60844099521637,29.310914086513833,67.29831027984619,70.0304838086738
2022-10-03T13:28:04.000+0000,28.098079919815063,29.186078962732534,67.27950954437256,69.8923707555552
2022-10-03T13:28:06.000+0000,27.78680408000946,29.103590324276784,66.77943563461304,69.92167582277392
2022-10-03T13:28:08.000+0000,27.545958161354065,29.03165382635398,67.54473090171814,70.03315353393555
2022-10-03T13:28:10.000+0000,26.850118398666382,28.89272592888504,68.14247536659241,70.03149107635998
2022-10-03T13:28:12.000+0000,26.311380624771118,28.7308159812552,68.87821412086487,70.16710168807234
2022-10-03T13:28:14.000+0000,26.525278210639954,28.745808867157482,69.56010174751282,70.28149407808898
2022-10-03T13:28:16.000+0000,26.52151083946228,28.730324510668144,70.05882430076599,70.29223263849977
2022-10-03T13:28:18.000+0000,26.526076793670654,28.777145073062083,70.67012810707092,70.39970054001104
2022-10-03T13:28:20.000+0000,25.95387887954712,28.637820040593382,70.64902472496033,70.32557703237065
2022-10-03T13:28:22.000+0000,25.66133713722229,28.55160334852875,71.44434523582458,70.29578349629386
2022-10-03T13:28:24.000+0000,25.601362943649292,28.53012281949403,72.1849434375763,70.30691640885149
2022-10-03T13:28:26.000+0000,25.389655351638794,28.49589648012255,71.73374342918396,70.3916706022669
2022-10-03T13:28:28.000+0000,25.04244899749756,28.374992933429656,71.36733031272888,70.23605159071626
2022-10-03T13:28:30.000+0000,25.28349769115448,28.366644280855773,71.22694945335388,70.29739367375609
2022-10-03T13:28:32.000+0000,25.05256175994873,28.31002576233911,71.07138514518738,70.27804740530546
2022-10-03T13:28:34.000+0000,25.0034601688385,28.21020420262071,71.16948342323303,70.33594437896228
2022-10-03T13:28:36.000+0000,25.08980083465576,28.07498125170098,71.33734107017517,70.52668593359775
2022-10-03T13:28:38.000+0000,25.10328757762909,27.995793764708473,71.9841697216034,70.50237793218894
2022-10-03T13:28:40.000+0000,25.405662536621094,27.949528428374744,71.37565016746521,70.41122192632956
2022-10-03T13:28:42.000+0000,26.027734637260437,27.962682505122952,71.21157383918762,70.4416184347184
2022-10-03T13:28:44.000+0000,26.518489003181458,27.925399373789304,70.5657069683075,70.1926655378498
2022-10-03T13:28:46.000+0000,26.23336946964264,27.882715788043914,70.68666291236877,70.49662280473552
2022-10-03T13:28:48.000+0000,26.071146249771118,27.88533517180896,70.50863814353943,70.59556829733927
2022-10-03T13:28:50.000+0000,25.77006447315216,27.798732569960297,69.49029111862183,70.49813223666833
2022-10-03T13:28:52.000+0000,26.225390434265137,27.796334501172677,69.44236922264099,70.2749490581575
2022-10-03T13:28:54.000+0000,26.248887300491333,27.67727257775479,69.44004654884338,70.37510887521212
2022-10-03T13:28:56.000+0000,26.503082513809204,27.69474151486256,68.936199426651,70.35730049258373
2022-10-03T13:28:58.000+0000,26.464200973510742,27.625444193355374,68.48501658439636,70.25049847462138
2022-10-03T13:29:00.000+0000,27.12574303150177,27.681490538550204,69.12314963340759,70.38206825881709
2022-10-03T13:29:02.000+0000,26.556721568107605,27.52134123004851,69.03867602348328,70.33031845092773
2022-10-03T13:29:04.000+0000,26.687722325325012,27.514660037931847,69.03255915641785,70.15037355266634
2022-10-03T13:29:06.000+0000,27.12499976158142,27.511330682723248,68.9817841053009,69.98618698120117
2022-10-03T13:29:08.000+0000,27.59156358242035,27.51922957623591,68.98304963111877,69.92312203078974
2022-10-03T13:29:10.000+0000,27.892969965934753,27.494839089815734,68.68758416175842,69.91644105754915
2022-10-03T13:29:12.000+0000,27.76979422569275,27.474002556722674,69.11701273918152,69.84123799058257
2022-10-03T13:29:14.000+0000,27.348368406295776,27.376201848514743,69.08629250526428,69.92926888387711
2022-10-03T13:29:16.000+0000,26.923603892326355,27.212182091884927,69.01215696334839,69.7861153649502
2022-10-03T13:29:18.000+0000,26.989852905273438,27.183734831262807,68.25748205184937,69.7018024256972
2022-10-03T13:29:20.000+0000,26.791927576065063,27.088590027856046,67.63613438606262,69.48079143586706
2022-10-03T13:29:22.000+0000,26.600908160209656,26.964581004908826,68.3033299446106,69.46580330270235
2022-10-03T13:29:24.000+0000,26.193524956703186,26.88163785465428,69.20838356018066,69.43799528528433
2022-10-03T13:29:26.000+0000,26.42856466770172,26.83883607582968,69.22561407089233,69.47286749667809
2022-10-03T13:29:28.000+0000,26.021662950515747,26.761437087762552,69.59167289733887,69.41206622514568
2022-10-03T13:29:30.000+0000,25.924054384231567,26.651600822073515,69.57667207717896,69.18946250540311
2022-10-03T13:29:32.000+0000,25.584787845611572,26.629213176789833,69.5479474067688,69.3192705248223
2022-10-03T13:29:34.000+0000,26.328516840934753,26.662187169809812,70.04487562179565,69.47067736015946
2022-10-03T13:29:36.000+0000,26.015421152114868,26.54089511808802,69.83713960647583,69.31132194644115
2022-10-03T13:29:38.000+0000,25.790068745613098,26.525933093711977,70.56464052200317,69.5827766168313
2022-10-03T13:29:40.000+0000,25.37392032146454,26.39976604649278,70.56835603713989,69.78567060877066
2022-10-03T13:29:42.000+0000,24.842123985290527,26.2578209423628,70.93788862228394,70.03404542266345
2022-10-03T13:29:49.000+0000,24.974798560142517,26.267416938406523,70.70802211761475,70.04256883214731
2022-10-03T13:29:58.000+0000,24.918005228042603,26.138014621421938,71.38109540939331,70.2114417279353
2022-10-03T13:30:07.000+0000,25.45613181591034,26.12335011216461,71.42696499824524,70.10565542002193
2022-10-03T13:30:16.000+0000,25.516393542289734,26.08875430998255,71.34551644325256,70.15759527487833
2022-10-03T13:30:24.000+0000,25.290611743927002,25.99100187958264,72.35629320144653,70.398006501745
2022-10-03T13:30:30.000+0000,25.613088250160217,25.994082779180808,71.70237874984741,70.33575839683658
2022-10-03T13:30:32.000+0000,25.547494769096375,25.844832248375063,71.3270959854126,70.19462835593302
2022-10-03T13:30:34.000+0000,25.459256291389465,25.830926301049406,70.43762040138245,70.05929884363394
2022-10-03T13:30:36.000+0000,25.198791980743408,25.75735101543489,70.42978978157043,70.06394652069592
2022-10-03T13:30:38.000+0000,24.996389627456665,25.65029031722272,71.20267701148987,70.19355580064116
2022-10-03T13:30:40.000+0000,24.936636567115784,25.66611693335361,71.17613911628723,70.33640595733142
2022-10-03T13:31:00.000+0000,24.70079004764557,25.77109474432273,70.56524109840393,70.33250858744637
2022-10-03T13:31:07.000+0000,24.689432382583618,25.728469754828783,71.42885613441467,70.53084207753666
2022-10-03T13:31:16.000+0000,24.660179376602173,25.769007510826235,71.07711052894592,70.50930242069433
2022-10-03T13:31:18.000+0000,25.16139543056488,25.956822317154682,70.58168482780457,70.4254632543345
2022-10-03T13:31:20.000+0000,25.156331300735474,25.954857185238698,70.34893345832825,70.41980787183418
2022-10-03T13:31:22.000+0000,25.346684217453003,25.958277530357485,70.09477496147156,70.1828109866283
2022-10-03T13:31:24.000+0000,25.48426866531372,25.865951100333792,69.64408373832703,70.10265731811523
2022-10-03T13:31:26.000+0000,25.423139333724976,25.834055040703443,69.89161705970764,69.9014558010414
2022-10-03T13:31:37.000+0000,25.135321617126465,25.874050765741067,69.92685341835022,69.96817329281666
2022-10-03T13:31:46.000+0000,25.54404890537262,25.96023775319584,69.48461699485779,69.88397942214716
2022-10-03T13:31:56.000+0000,25.33324956893921,25.92375795958472,70.04013180732727,69.77318485447618
2022-10-03T13:32:05.000+0000,25.24776518344879,25.807615155079326,69.59665560722351,69.63408073050077
2022-10-03T13:32:14.000+0000,24.966449737548828,25.810992068931704,69.47221970558167,69.56222065159533
2022-10-03T13:32:23.000+0000,25.372434854507446,25.78067879598649,68.90097737312317,69.45385548325835
2022-10-03T13:32:31.000+0000,25.681680560112,25.81530508447866,68.36717677116394,69.48425524352027
2022-10-03T13:32:39.000+0000,26.116632103919983,25.95809645730941,68.23232674598694,69.56600420592261
2022-10-03T13:32:48.000+0000,25.942217707633972,25.994679497890786,67.89869475364685,69.43056856999632
2022-10-03T13:32:56.000+0000,25.870052218437195,25.929588349139102,67.9831702709198,69.48139959866883
2022-10-03T13:33:05.000+0000,26.03733468055725,25.934692007596375,67.92583394050598,69.60443259067223
2022-10-03T13:33:14.000+0000,25.694069981575012,25.86930371894211,68.7659661769867,69.78399239211787
2022-10-03T13:33:23.000+0000,25.87162935733795,25.78518908141089,68.64170479774475,69.91515156480132
2022-10-03T13:33:32.000+0000,25.78409218788147,25.840434308911934,68.84279274940491,69.6991729110968
2022-10-03T13:33:42.000+0000,25.73471987247467,25.777708116124888,69.09254240989685,69.73122237158603
2022-10-03T13:33:51.000+0000,25.16411805152893,25.67511827437604,68.85731339454651,69.73542885702165
2022-10-03T13:33:59.000+0000,25.59973120689392,25.709943427414192,69.55396819114685,69.99744515340836
2022-10-03T13:34:07.000+0000,25.29326856136322,25.709583657686828,68.96002268791199,69.75807152419794
2022-10-03T13:34:16.000+0000,25.082908749580383,25.551253365688638,68.33456516265869,69.61537914588803
2022-10-03T13:34:25.000+0000,25.781486868858337,25.62854260303935,69.09016418457031,69.79280796989066
2022-10-03T13:34:34.000+0000,26.05178153514862,25.529297250216125,69.61909937858582,69.69230583065846
2022-10-03T13:34:43.000+0000,26.020238995552063,25.63996205564405,69.31235909461975,69.52564120683513
2022-10-03T13:34:52.000+0000,25.761699080467224,25.572413741565143,69.52576661109924,69.61362113327276
2022-10-03T13:35:01.000+0000,25.234721660614014,25.462285807875336,68.87735342979431,69.53861255333072
2022-10-03T13:35:10.000+0000,25.562360882759094,25.462429609455047,69.25029492378235,69.50066569594087
2022-10-03T13:35:19.000+0000,25.7366760969162,25.364003072019482,69.09455370903015,69.58814570942863
2022-10-03T13:35:28.000+0000,25.38868486881256,25.310138733660587,69.21387505531311,69.6298390998215
2022-10-03T13:35:37.000+0000,25.376448154449463,25.352078734851275,68.89407849311829,69.73357560204678
2022-10-03T13:35:46.000+0000,25.63409411907196,25.44695700973761,69.11917471885681,69.94322179575435
2022-10-03T13:35:55.000+0000,25.445311784744263,25.435308769101002,69.58340811729431,70.04695679711514
2022-10-03T13:36:04.000+0000,25.819688200950623,25.522694509537494,68.94311547279358,70.07403708285973
2022-10-03T13:36:13.000+0000,26.41025471687317,25.625110813828766,69.05864024162292,69.93354303328718
2022-10-03T13:36:38.000+0000,25.85310673713684,25.620653402609904,68.48926520347595,69.80882394509237
2022-10-03T13:36:43.000+0000,26.372528076171875,25.694885535318342,69.32869982719421,69.7851104110968
2022-10-03T13:36:44.000+0000,26.511440753936768,25.679719674782675,69.74933433532715,69.65673296568824
2022-10-03T13:36:46.000+0000,25.860970735549927,25.61199607223761,69.43563222885132,69.75581391131291
2022-10-03T13:36:48.000+0000,25.795018434524536,25.584439699767067,68.88245940208435,69.51775159992155
2022-10-03T13:36:50.000+0000,25.616629600524902,25.453237533569336,69.24629044532776,69.3161762425157
2022-10-03T13:36:52.000+0000,25.598055601119995,25.46294081015665,69.08186459541321,69.4155162123383
2022-10-03T13:36:54.000+0000,25.96085488796234,25.507082173081695,69.32466101646423,69.21337202728772
2022-10-03T13:36:56.000+0000,25.309650182724,25.445571868146054,69.077397108078,69.10959450143282
2022-10-03T13:36:58.000+0000,25.434220552444458,25.519307089633628,68.46256756782532,68.93888117055424
2022-10-03T13:37:00.000+0000,25.306429505348206,25.39712389961618,67.6396131515503,68.82501051855868
2022-10-03T13:37:02.000+0000,25.163396954536438,25.41644377786605,67.85419750213623,68.8084876263728
2022-10-03T13:37:04.000+0000,25.290552258491516,25.403526306152344,67.94715976715088,69.03048599743452
2022-10-03T13:37:06.000+0000,25.45701014995575,25.41973279734127,67.5160903930664,69.04251717739417
2022-10-03T13:37:08.000+0000,25.014405250549316,25.450246904717115,68.07076168060303,68.949963241327
2022-10-03T13:37:10.000+0000,24.96461582183838,25.45501968508861,68.52836418151855,69.10101462192223
2022-10-03T13:37:12.000+0000,25.287949800491333,25.552576033795468,68.33449697494507,69.0238799423468
2022-10-03T13:37:14.000+0000,24.9495667219162,25.56119646791552,68.57684707641602,69.29703871930232
2022-10-03T13:37:16.000+0000,24.954440474510193,25.615627476426422,68.41062355041504,69.1271155935819
2022-10-03T13:37:18.000+0000,25.09373414516449,25.63752906048884,68.11370086669922,68.94559066022029
2022-10-03T13:37:20.000+0000,25.277929186820984,25.673959075427447,68.32813906669617,68.77073519347144
2022-10-03T13:37:22.000+0000,25.04889690876007,25.54454425123871,69.08739018440247,68.92854321589235
2022-10-03T13:37:24.000+0000,25.245598435401917,25.608820430568006,68.6643419265747,68.6903977315934
2022-10-03T13:37:26.000+0000,25.186805367469788,25.64521358052238,69.45924758911133,68.78901453487208
2022-10-03T13:37:28.000+0000,25.623125672340393,25.5666814397593,69.18084669113159,68.74216154755139
2022-10-03T13:37:30.000+0000,25.44881784915924,25.59602487282675,69.44353008270264,68.70139831793112
2022-10-03T13:37:32.000+0000,25.75211489200592,25.503466371630058,69.77318072319031,68.74065793146852
2022-10-03T13:37:34.000+0000,25.515968084335327,25.424758379576637,69.2749559879303,68.7116672328261
2022-10-03T13:37:36.000+0000,25.617034554481506,25.454384068973727,68.64063000679016,68.70235824584961
2022-10-03T13:37:38.000+0000,25.30478322505951,25.464181743684364,69.37539982795715,68.89787361270092
2022-10-03T13:37:40.000+0000,25.15678036212921,25.348668270423765,68.82383012771606,68.77664209584721
2022-10-03T13:37:42.000+0000,24.928797602653503,25.3489339234399,68.78093433380127,68.77073331739082
2022-10-03T13:37:44.000+0000,24.51762580871582,25.361064066652393,69.67570734024048,69.04461482313813
2022-10-03T13:37:46.000+0000,24.373273849487305,25.405609349735446,69.04956340789795,69.18617805105741
2022-10-03T13:37:48.000+0000,24.175810933113098,25.301758906880362,68.76637578010559,69.09181025770845
2022-10-03T13:37:50.000+0000,24.639016270637512,25.364043345216846,69.23384594917297,69.17291372330462
2022-10-03T13:37:52.000+0000,24.479743599891663,25.24461127109215,69.53756022453308,69.11309151571305
2022-10-03T13:37:54.000+0000,24.465054869651794,25.157091703571258,68.81607460975647,69.16916744044569
2022-10-03T13:37:56.000+0000,24.749778389930725,25.314978114894178,69.90200662612915,69.1936990706647
2022-10-03T13:37:58.000+0000,24.982791543006897,25.36861210182065,69.29131937026978,69.14717464759701
2022-10-03T13:38:00.000+0000,24.778011083602905,25.326403696028912,69.32969665527344,68.89002527956103
2022-10-03T13:38:02.000+0000,24.787586092948914,25.31168565593782,69.47969198226929,68.92119823518347
2022-10-03T13:38:04.000+0000,24.920369029045105,25.276916034886096,69.95988702774048,69.03366626676966
2022-10-03T13:38:06.000+0000,25.588902831077576,25.38651128675117,70.0121693611145,68.952880859375
2022-10-03T13:38:08.000+0000,25.574385404586792,25.561995177972513,69.74107384681702,68.93416426611728
2022-10-03T13:38:10.000+0000,25.41996204853058,25.417029177556273,68.91328120231628,68.72982456645028
2022-10-03T13:38:12.000+0000,26.080843567848206,25.555245321305073,69.19223880767822,68.8375512420154
2022-10-03T13:38:14.000+0000,26.460681915283203,25.71031704887015,69.10558605194092,68.97296830474353
2022-10-03T13:38:16.000+0000,26.99147868156433,25.678438968345766,67.89265203475952,68.73051327564677
2022-10-03T13:38:18.000+0000,27.022316694259644,25.660175948846536,68.45026779174805,68.87959927418193
2022-10-03T13:38:20.000+0000,27.35469937324524,25.65178130102939,68.70467114448547,68.93241669701749
2022-10-03T13:38:22.000+0000,26.76453936100006,25.627083418799227,68.07448172569275,68.79224883532915
2022-10-03T13:38:24.000+0000,27.172994256019592,25.753010640378857,68.77676463127136,69.08670756855949
2022-10-03T13:38:26.000+0000,27.41815495491028,25.64385736184042,68.51602602005005,68.97657231815526
2022-10-03T13:38:28.000+0000,27.33686351776123,25.73469940560763,68.34876823425293,68.99808320842806
2022-10-03T13:38:30.000+0000,26.9479660987854,25.777603899846312,69.03541660308838,69.10036587324299
2022-10-03T13:38:32.000+0000,27.310428619384766,25.83367726060211,70.01204681396484,69.18326287191422
2022-10-03T13:38:34.000+0000,27.449908137321472,25.78796474269179,70.0348744392395,69.1613817683986
2022-10-03T13:38:36.000+0000,27.591936469078064,25.83996513241627,70.01839113235474,69.14776017235928
2022-10-03T13:38:38.000+0000,27.537328124046326,25.837039791169715,70.14621829986572,69.26844881401688
2022-10-03T13:38:40.000+0000,27.147402048110962,25.75534529764144,70.1558883190155,69.22196704051534
2022-10-03T13:38:42.000+0000,27.708611369132996,25.90371891709625,70.27509808540344,69.19823974859519
2022-10-03T13:38:44.000+0000,27.31724238395691,25.803039238101146,70.45442843437195,69.13282431930791
2022-10-03T13:38:46.000+0000,27.00552213191986,25.839912164406698,70.43479132652283,69.1527603024342
2022-10-03T13:38:48.000+0000,26.894269347190857,25.949468112382732,70.48733568191528,69.00636991907339
2022-10-03T13:38:50.000+0000,27.299192786216736,26.054713483716622,70.02208852767944,69.17851838909212
2022-10-03T13:38:52.000+0000,27.323039054870605,26.099364108726625,69.89704418182373,69.10310620167216
2022-10-03T13:38:54.000+0000,27.874777913093567,26.22425648423492,70.8447699546814,69.25465024103883
2022-10-03T13:38:56.000+0000,27.70628833770752,26.210829250148084,70.56170272827148,69.41117752575484
2022-10-03T13:38:58.000+0000,27.64743733406067,26.25704743432217,70.38083791732788,69.31845843205687
2022-10-03T13:39:00.000+0000,27.63874053955078,26.312934156324044,69.79001569747925,69.34626632440286
2022-10-03T13:39:02.000+0000,27.413094520568848,26.33017177269107,69.49650192260742,69.58741866565141
2022-10-03T13:39:04.000+0000,27.38391137123108,26.416107271538404,68.75320625305176,69.41906844592485
2022-10-03T13:39:06.000+0000,27.164905071258545,26.279598267351993,68.83786201477051,69.39500858744637
2022-10-03T13:39:08.000+0000,27.127260327339172,26.278063539598808,68.67720937728882,69.45231597149959
2022-10-03T13:39:10.000+0000,26.876022815704346,26.325332923013654,68.09541463851929,69.27491516363425
2022-10-03T13:39:12.000+0000,27.326745748519897,26.374920360377576,68.26313042640686,69.15239753097784
2022-10-03T13:39:14.000+0000,26.73250448703766,26.28261850701004,68.8678948879242,69.3381473979012
2022-10-03T13:39:16.000+0000,26.471410393714905,26.202211348736874,69.17920231819153,69.2908191368228
2022-10-03T13:39:18.000+0000,26.500372648239136,26.245402570630684,69.38902544975281,69.40939030881788
2022-10-03T13:39:20.000+0000,26.13041639328003,26.22138476762615,69.75793027877808,69.43764320748751
2022-10-03T13:39:22.000+0000,26.038843870162964,26.25429766295386,70.26824283599854,69.68739806628618
2022-10-03T13:39:24.000+0000,26.190237164497375,26.398732044657724,70.12377595901489,69.37494509337378
2022-10-03T13:39:26.000+0000,26.02224564552307,26.427967227873253,69.74795389175415,69.53887633026623
2022-10-03T13:39:28.000+0000,25.55089235305786,26.306327475876106,69.96852254867554,69.54475784301758
2022-10-03T13:39:30.000+0000,25.50555443763733,26.226209077678742,70.90658450126648,69.77111097242012
2022-10-03T13:39:32.000+0000,25.518844723701477,26.331301861122007,71.47063899040222,69.87796702150439
2022-10-03T13:39:34.000+0000,25.930221438407898,26.376888243878476,70.68912267684937,69.82766573546363
2022-10-03T13:39:36.000+0000,25.585579872131348,26.434366101124247,70.92384338378906,69.85156350057633
2022-10-03T13:39:38.000+0000,25.531354784965515,26.257124885183867,70.08018636703491,69.7725971409532
2022-10-03T13:39:40.000+0000,25.66997480392456,26.373851494710955,69.58088159561157,69.50621282858927
2022-10-03T13:39:42.000+0000,25.46662998199463,26.406604954453766,69.62906455993652,69.48612419503634
2022-10-03T13:39:44.000+0000,25.06697678565979,26.411164080510375,69.72345852851868,69.39961699188733
2022-10-03T13:39:46.000+0000,25.663196682929993,26.583096113361297,69.44652485847473,69.278033960061
2022-10-03T13:39:48.000+0000,25.73067808151245,26.55825180303855,69.39771962165833,69.38213879944848
